ChemicalName,MACCSKey,Relationship
"1-Chloro-2,4-Dinitrobenzene",maccs071,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs080,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs087,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs094,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs102,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs103,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs107,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs119,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs122,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs124,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs130,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs133,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs134,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs135,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs136,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs140,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs142,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs144,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs146,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs148,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs150,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs156,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs158,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs159,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs161,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs162,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs163,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs164,hasKey
"1-Chloro-2,4-Dinitrobenzene",maccs165,hasKey
"2,4-Dinitroaniline",maccs024,hasKey
"2,4-Dinitroaniline",maccs049,hasKey
"2,4-Dinitroaniline",maccs056,hasKey
"2,4-Dinitroaniline",maccs063,hasKey
"2,4-Dinitroaniline",maccs070,hasKey
"2,4-Dinitroaniline",maccs071,hasKey
"2,4-Dinitroaniline",maccs079,hasKey
"2,4-Dinitroaniline",maccs080,hasKey
"2,4-Dinitroaniline",maccs084,hasKey
"2,4-Dinitroaniline",maccs094,hasKey
"2,4-Dinitroaniline",maccs097,hasKey
"2,4-Dinitroaniline",maccs102,hasKey
"2,4-Dinitroaniline",maccs119,hasKey
"2,4-Dinitroaniline",maccs122,hasKey
"2,4-Dinitroaniline",maccs124,hasKey
"2,4-Dinitroaniline",maccs130,hasKey
"2,4-Dinitroaniline",maccs133,hasKey
"2,4-Dinitroaniline",maccs135,hasKey
"2,4-Dinitroaniline",maccs136,hasKey
"2,4-Dinitroaniline",maccs140,hasKey
"2,4-Dinitroaniline",maccs142,hasKey
"2,4-Dinitroaniline",maccs144,hasKey
"2,4-Dinitroaniline",maccs146,hasKey
"2,4-Dinitroaniline",maccs148,hasKey
"2,4-Dinitroaniline",maccs150,hasKey
"2,4-Dinitroaniline",maccs151,hasKey
"2,4-Dinitroaniline",maccs156,hasKey
"2,4-Dinitroaniline",maccs158,hasKey
"2,4-Dinitroaniline",maccs159,hasKey
"2,4-Dinitroaniline",maccs161,hasKey
"2,4-Dinitroaniline",maccs162,hasKey
"2,4-Dinitroaniline",maccs163,hasKey
"2,4-Dinitroaniline",maccs164,hasKey
"2,4-Dinitroaniline",maccs165,hasKey
Eugenol,maccs034,hasKey
Eugenol,maccs072,hasKey
Eugenol,maccs093,hasKey
Eugenol,maccs099,hasKey
Eugenol,maccs113,hasKey
Eugenol,maccs126,hasKey
Eugenol,maccs127,hasKey
Eugenol,maccs139,hasKey
Eugenol,maccs143,hasKey
Eugenol,maccs144,hasKey
Eugenol,maccs150,hasKey
Eugenol,maccs152,hasKey
Eugenol,maccs155,hasKey
Eugenol,maccs157,hasKey
Eugenol,maccs159,hasKey
Eugenol,maccs160,hasKey
Eugenol,maccs162,hasKey
Eugenol,maccs163,hasKey
Eugenol,maccs164,hasKey
Eugenol,maccs165,hasKey
2-Methylvaleric Acid,maccs090,hasKey
2-Methylvaleric Acid,maccs091,hasKey
2-Methylvaleric Acid,maccs114,hasKey
2-Methylvaleric Acid,maccs115,hasKey
2-Methylvaleric Acid,maccs116,hasKey
2-Methylvaleric Acid,maccs118,hasKey
2-Methylvaleric Acid,maccs123,hasKey
2-Methylvaleric Acid,maccs139,hasKey
2-Methylvaleric Acid,maccs147,hasKey
2-Methylvaleric Acid,maccs149,hasKey
2-Methylvaleric Acid,maccs154,hasKey
2-Methylvaleric Acid,maccs155,hasKey
2-Methylvaleric Acid,maccs157,hasKey
2-Methylvaleric Acid,maccs159,hasKey
2-Methylvaleric Acid,maccs160,hasKey
2-Methylvaleric Acid,maccs164,hasKey
Ethyl Iso-Butyrate,maccs074,hasKey
Ethyl Iso-Butyrate,maccs108,hasKey
Ethyl Iso-Butyrate,maccs109,hasKey
Ethyl Iso-Butyrate,maccs114,hasKey
Ethyl Iso-Butyrate,maccs123,hasKey
Ethyl Iso-Butyrate,maccs126,hasKey
Ethyl Iso-Butyrate,maccs141,hasKey
Ethyl Iso-Butyrate,maccs149,hasKey
Ethyl Iso-Butyrate,maccs153,hasKey
Ethyl Iso-Butyrate,maccs154,hasKey
Ethyl Iso-Butyrate,maccs155,hasKey
Ethyl Iso-Butyrate,maccs157,hasKey
Ethyl Iso-Butyrate,maccs159,hasKey
Ethyl Iso-Butyrate,maccs160,hasKey
Ethyl Iso-Butyrate,maccs164,hasKey
Ethyl methacrylate,maccs034,hasKey
Ethyl methacrylate,maccs050,hasKey
Ethyl methacrylate,maccs076,hasKey
Ethyl methacrylate,maccs099,hasKey
Ethyl methacrylate,maccs108,hasKey
Ethyl methacrylate,maccs109,hasKey
Ethyl methacrylate,maccs114,hasKey
Ethyl methacrylate,maccs123,hasKey
Ethyl methacrylate,maccs126,hasKey
Ethyl methacrylate,maccs149,hasKey
Ethyl methacrylate,maccs153,hasKey
Ethyl methacrylate,maccs154,hasKey
Ethyl methacrylate,maccs155,hasKey
Ethyl methacrylate,maccs157,hasKey
Ethyl methacrylate,maccs159,hasKey
Ethyl methacrylate,maccs160,hasKey
Ethyl methacrylate,maccs164,hasKey
Ethyl Lactate,maccs072,hasKey
Ethyl Lactate,maccs091,hasKey
Ethyl Lactate,maccs108,hasKey
Ethyl Lactate,maccs109,hasKey
Ethyl Lactate,maccs114,hasKey
Ethyl Lactate,maccs123,hasKey
Ethyl Lactate,maccs126,hasKey
Ethyl Lactate,maccs139,hasKey
Ethyl Lactate,maccs146,hasKey
Ethyl Lactate,maccs149,hasKey
Ethyl Lactate,maccs152,hasKey
Ethyl Lactate,maccs153,hasKey
Ethyl Lactate,maccs154,hasKey
Ethyl Lactate,maccs155,hasKey
Ethyl Lactate,maccs157,hasKey
Ethyl Lactate,maccs159,hasKey
Ethyl Lactate,maccs160,hasKey
Ethyl Lactate,maccs164,hasKey
Iso-Butyric Anhydride,maccs074,hasKey
Iso-Butyric Anhydride,maccs089,hasKey
Iso-Butyric Anhydride,maccs123,hasKey
Iso-Butyric Anhydride,maccs126,hasKey
Iso-Butyric Anhydride,maccs136,hasKey
Iso-Butyric Anhydride,maccs141,hasKey
Iso-Butyric Anhydride,maccs146,hasKey
Iso-Butyric Anhydride,maccs149,hasKey
Iso-Butyric Anhydride,maccs154,hasKey
Iso-Butyric Anhydride,maccs157,hasKey
Iso-Butyric Anhydride,maccs159,hasKey
Iso-Butyric Anhydride,maccs160,hasKey
Iso-Butyric Anhydride,maccs164,hasKey
Isobutyl Isobutyrate,maccs074,hasKey
Isobutyl Isobutyrate,maccs108,hasKey
Isobutyl Isobutyrate,maccs109,hasKey
Isobutyl Isobutyrate,maccs115,hasKey
Isobutyl Isobutyrate,maccs123,hasKey
Isobutyl Isobutyrate,maccs126,hasKey
Isobutyl Isobutyrate,maccs141,hasKey
Isobutyl Isobutyrate,maccs149,hasKey
Isobutyl Isobutyrate,maccs153,hasKey
Isobutyl Isobutyrate,maccs154,hasKey
Isobutyl Isobutyrate,maccs155,hasKey
Isobutyl Isobutyrate,maccs157,hasKey
Isobutyl Isobutyrate,maccs159,hasKey
Isobutyl Isobutyrate,maccs160,hasKey
Isobutyl Isobutyrate,maccs164,hasKey
"Isobutyl methacrylate,",maccs034,hasKey
"Isobutyl methacrylate,",maccs050,hasKey
"Isobutyl methacrylate,",maccs074,hasKey
"Isobutyl methacrylate,",maccs076,hasKey
"Isobutyl methacrylate,",maccs099,hasKey
"Isobutyl methacrylate,",maccs108,hasKey
"Isobutyl methacrylate,",maccs109,hasKey
"Isobutyl methacrylate,",maccs115,hasKey
"Isobutyl methacrylate,",maccs123,hasKey
"Isobutyl methacrylate,",maccs126,hasKey
"Isobutyl methacrylate,",maccs141,hasKey
"Isobutyl methacrylate,",maccs149,hasKey
"Isobutyl methacrylate,",maccs153,hasKey
"Isobutyl methacrylate,",maccs154,hasKey
"Isobutyl methacrylate,",maccs155,hasKey
"Isobutyl methacrylate,",maccs157,hasKey
"Isobutyl methacrylate,",maccs159,hasKey
"Isobutyl methacrylate,",maccs160,hasKey
"Isobutyl methacrylate,",maccs164,hasKey
Butyl Isobutyrate,maccs074,hasKey
Butyl Isobutyrate,maccs108,hasKey
Butyl Isobutyrate,maccs109,hasKey
Butyl Isobutyrate,maccs114,hasKey
Butyl Isobutyrate,maccs115,hasKey
Butyl Isobutyrate,maccs116,hasKey
Butyl Isobutyrate,maccs118,hasKey
Butyl Isobutyrate,maccs123,hasKey
Butyl Isobutyrate,maccs126,hasKey
Butyl Isobutyrate,maccs132,hasKey
Butyl Isobutyrate,maccs141,hasKey
Butyl Isobutyrate,maccs147,hasKey
Butyl Isobutyrate,maccs149,hasKey
Butyl Isobutyrate,maccs153,hasKey
Butyl Isobutyrate,maccs154,hasKey
Butyl Isobutyrate,maccs155,hasKey
Butyl Isobutyrate,maccs157,hasKey
Butyl Isobutyrate,maccs159,hasKey
Butyl Isobutyrate,maccs160,hasKey
Butyl Isobutyrate,maccs164,hasKey
Butyl methacrylate,maccs034,hasKey
Butyl methacrylate,maccs050,hasKey
Butyl methacrylate,maccs076,hasKey
Butyl methacrylate,maccs099,hasKey
Butyl methacrylate,maccs108,hasKey
Butyl methacrylate,maccs109,hasKey
Butyl methacrylate,maccs114,hasKey
Butyl methacrylate,maccs115,hasKey
Butyl methacrylate,maccs116,hasKey
Butyl methacrylate,maccs118,hasKey
Butyl methacrylate,maccs123,hasKey
Butyl methacrylate,maccs126,hasKey
Butyl methacrylate,maccs132,hasKey
Butyl methacrylate,maccs147,hasKey
Butyl methacrylate,maccs149,hasKey
Butyl methacrylate,maccs153,hasKey
Butyl methacrylate,maccs154,hasKey
Butyl methacrylate,maccs155,hasKey
Butyl methacrylate,maccs157,hasKey
Butyl methacrylate,maccs159,hasKey
Butyl methacrylate,maccs160,hasKey
Butyl methacrylate,maccs164,hasKey
Ethylene Glycol Dimethacrylate,maccs034,hasKey
Ethylene Glycol Dimethacrylate,maccs050,hasKey
Ethylene Glycol Dimethacrylate,maccs072,hasKey
Ethylene Glycol Dimethacrylate,maccs076,hasKey
Ethylene Glycol Dimethacrylate,maccs099,hasKey
Ethylene Glycol Dimethacrylate,maccs108,hasKey
Ethylene Glycol Dimethacrylate,maccs109,hasKey
Ethylene Glycol Dimethacrylate,maccs118,hasKey
Ethylene Glycol Dimethacrylate,maccs123,hasKey
Ethylene Glycol Dimethacrylate,maccs126,hasKey
Ethylene Glycol Dimethacrylate,maccs132,hasKey
Ethylene Glycol Dimethacrylate,maccs136,hasKey
Ethylene Glycol Dimethacrylate,maccs138,hasKey
Ethylene Glycol Dimethacrylate,maccs140,hasKey
Ethylene Glycol Dimethacrylate,maccs146,hasKey
Ethylene Glycol Dimethacrylate,maccs147,hasKey
Ethylene Glycol Dimethacrylate,maccs149,hasKey
Ethylene Glycol Dimethacrylate,maccs153,hasKey
Ethylene Glycol Dimethacrylate,maccs154,hasKey
Ethylene Glycol Dimethacrylate,maccs155,hasKey
Ethylene Glycol Dimethacrylate,maccs157,hasKey
Ethylene Glycol Dimethacrylate,maccs159,hasKey
Ethylene Glycol Dimethacrylate,maccs160,hasKey
Ethylene Glycol Dimethacrylate,maccs164,hasKey
2-Ethyl-1-Butanol,maccs082,hasKey
2-Ethyl-1-Butanol,maccs090,hasKey
2-Ethyl-1-Butanol,maccs109,hasKey
2-Ethyl-1-Butanol,maccs114,hasKey
2-Ethyl-1-Butanol,maccs116,hasKey
2-Ethyl-1-Butanol,maccs139,hasKey
2-Ethyl-1-Butanol,maccs149,hasKey
2-Ethyl-1-Butanol,maccs153,hasKey
2-Ethyl-1-Butanol,maccs155,hasKey
2-Ethyl-1-Butanol,maccs157,hasKey
2-Ethyl-1-Butanol,maccs160,hasKey
2-Ethyl-1-Butanol,maccs164,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs093,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs103,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs116,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs123,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs126,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs132,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs134,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs149,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs153,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs155,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs157,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs159,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs160,hasKey
Chloroacetaldehyde Dimethyl Acetal,maccs164,hasKey
Tert-Butylbenzene,maccs066,hasKey
Tert-Butylbenzene,maccs074,hasKey
Tert-Butylbenzene,maccs112,hasKey
Tert-Butylbenzene,maccs141,hasKey
Tert-Butylbenzene,maccs149,hasKey
Tert-Butylbenzene,maccs160,hasKey
Tert-Butylbenzene,maccs162,hasKey
Tert-Butylbenzene,maccs163,hasKey
Tert-Butylbenzene,maccs165,hasKey
(Trichloromethyl)benzene,maccs103,hasKey
(Trichloromethyl)benzene,maccs106,hasKey
(Trichloromethyl)benzene,maccs107,hasKey
(Trichloromethyl)benzene,maccs112,hasKey
(Trichloromethyl)benzene,maccs134,hasKey
(Trichloromethyl)benzene,maccs162,hasKey
(Trichloromethyl)benzene,maccs163,hasKey
(Trichloromethyl)benzene,maccs165,hasKey
3-Chlorobenzotrifluoride,maccs042,hasKey
3-Chlorobenzotrifluoride,maccs087,hasKey
3-Chlorobenzotrifluoride,maccs103,hasKey
3-Chlorobenzotrifluoride,maccs106,hasKey
3-Chlorobenzotrifluoride,maccs107,hasKey
3-Chlorobenzotrifluoride,maccs112,hasKey
3-Chlorobenzotrifluoride,maccs134,hasKey
3-Chlorobenzotrifluoride,maccs162,hasKey
3-Chlorobenzotrifluoride,maccs163,hasKey
3-Chlorobenzotrifluoride,maccs165,hasKey
3-(Trifluoromethyl)Aniline,maccs042,hasKey
3-(Trifluoromethyl)Aniline,maccs084,hasKey
3-(Trifluoromethyl)Aniline,maccs106,hasKey
3-(Trifluoromethyl)Aniline,maccs107,hasKey
3-(Trifluoromethyl)Aniline,maccs112,hasKey
3-(Trifluoromethyl)Aniline,maccs133,hasKey
3-(Trifluoromethyl)Aniline,maccs134,hasKey
3-(Trifluoromethyl)Aniline,maccs135,hasKey
3-(Trifluoromethyl)Aniline,maccs151,hasKey
3-(Trifluoromethyl)Aniline,maccs156,hasKey
3-(Trifluoromethyl)Aniline,maccs158,hasKey
3-(Trifluoromethyl)Aniline,maccs161,hasKey
3-(Trifluoromethyl)Aniline,maccs162,hasKey
3-(Trifluoromethyl)Aniline,maccs163,hasKey
3-(Trifluoromethyl)Aniline,maccs165,hasKey
3-Hydroxybenzotrifluoride,maccs042,hasKey
3-Hydroxybenzotrifluoride,maccs106,hasKey
3-Hydroxybenzotrifluoride,maccs107,hasKey
3-Hydroxybenzotrifluoride,maccs112,hasKey
3-Hydroxybenzotrifluoride,maccs113,hasKey
3-Hydroxybenzotrifluoride,maccs127,hasKey
3-Hydroxybenzotrifluoride,maccs134,hasKey
3-Hydroxybenzotrifluoride,maccs139,hasKey
3-Hydroxybenzotrifluoride,maccs143,hasKey
3-Hydroxybenzotrifluoride,maccs152,hasKey
3-Hydroxybenzotrifluoride,maccs157,hasKey
3-Hydroxybenzotrifluoride,maccs162,hasKey
3-Hydroxybenzotrifluoride,maccs163,hasKey
3-Hydroxybenzotrifluoride,maccs164,hasKey
3-Hydroxybenzotrifluoride,maccs165,hasKey
5-Tert-Butyl-m-Xylene,maccs066,hasKey
5-Tert-Butyl-m-Xylene,maccs074,hasKey
5-Tert-Butyl-m-Xylene,maccs112,hasKey
5-Tert-Butyl-m-Xylene,maccs141,hasKey
5-Tert-Butyl-m-Xylene,maccs149,hasKey
5-Tert-Butyl-m-Xylene,maccs160,hasKey
5-Tert-Butyl-m-Xylene,maccs162,hasKey
5-Tert-Butyl-m-Xylene,maccs163,hasKey
5-Tert-Butyl-m-Xylene,maccs165,hasKey
4-Tert-Butyltoluene,maccs066,hasKey
4-Tert-Butyltoluene,maccs074,hasKey
4-Tert-Butyltoluene,maccs112,hasKey
4-Tert-Butyltoluene,maccs141,hasKey
4-Tert-Butyltoluene,maccs149,hasKey
4-Tert-Butyltoluene,maccs160,hasKey
4-Tert-Butyltoluene,maccs162,hasKey
4-Tert-Butyltoluene,maccs163,hasKey
4-Tert-Butyltoluene,maccs165,hasKey
4-Chlorobenzotrifluoride,maccs042,hasKey
4-Chlorobenzotrifluoride,maccs087,hasKey
4-Chlorobenzotrifluoride,maccs103,hasKey
4-Chlorobenzotrifluoride,maccs106,hasKey
4-Chlorobenzotrifluoride,maccs107,hasKey
4-Chlorobenzotrifluoride,maccs112,hasKey
4-Chlorobenzotrifluoride,maccs134,hasKey
4-Chlorobenzotrifluoride,maccs162,hasKey
4-Chlorobenzotrifluoride,maccs163,hasKey
4-Chlorobenzotrifluoride,maccs165,hasKey
4-Tert-Butylbenzoic Acid,maccs066,hasKey
4-Tert-Butylbenzoic Acid,maccs074,hasKey
4-Tert-Butylbenzoic Acid,maccs112,hasKey
4-Tert-Butylbenzoic Acid,maccs123,hasKey
4-Tert-Butylbenzoic Acid,maccs139,hasKey
4-Tert-Butylbenzoic Acid,maccs141,hasKey
4-Tert-Butylbenzoic Acid,maccs149,hasKey
4-Tert-Butylbenzoic Acid,maccs154,hasKey
4-Tert-Butylbenzoic Acid,maccs157,hasKey
4-Tert-Butylbenzoic Acid,maccs159,hasKey
4-Tert-Butylbenzoic Acid,maccs160,hasKey
4-Tert-Butylbenzoic Acid,maccs162,hasKey
4-Tert-Butylbenzoic Acid,maccs163,hasKey
4-Tert-Butylbenzoic Acid,maccs164,hasKey
4-Tert-Butylbenzoic Acid,maccs165,hasKey
Isopropenylbenzene,maccs034,hasKey
Isopropenylbenzene,maccs050,hasKey
Isopropenylbenzene,maccs076,hasKey
Isopropenylbenzene,maccs099,hasKey
Isopropenylbenzene,maccs160,hasKey
Isopropenylbenzene,maccs162,hasKey
Isopropenylbenzene,maccs163,hasKey
Isopropenylbenzene,maccs165,hasKey
Acetophenone,maccs152,hasKey
Acetophenone,maccs154,hasKey
Acetophenone,maccs160,hasKey
Acetophenone,maccs162,hasKey
Acetophenone,maccs163,hasKey
Acetophenone,maccs164,hasKey
Acetophenone,maccs165,hasKey
Benzal Chloride,maccs103,hasKey
Benzal Chloride,maccs107,hasKey
Benzal Chloride,maccs134,hasKey
Benzal Chloride,maccs162,hasKey
Benzal Chloride,maccs163,hasKey
Benzal Chloride,maccs165,hasKey
Benzoyl Chloride,maccs103,hasKey
Benzoyl Chloride,maccs107,hasKey
Benzoyl Chloride,maccs134,hasKey
Benzoyl Chloride,maccs154,hasKey
Benzoyl Chloride,maccs162,hasKey
Benzoyl Chloride,maccs163,hasKey
Benzoyl Chloride,maccs164,hasKey
Benzoyl Chloride,maccs165,hasKey
"N,N-Dimethylcyclohexylamine",maccs074,hasKey
"N,N-Dimethylcyclohexylamine",maccs085,hasKey
"N,N-Dimethylcyclohexylamine",maccs086,hasKey
"N,N-Dimethylcyclohexylamine",maccs093,hasKey
"N,N-Dimethylcyclohexylamine",maccs108,hasKey
"N,N-Dimethylcyclohexylamine",maccs111,hasKey
"N,N-Dimethylcyclohexylamine",maccs116,hasKey
"N,N-Dimethylcyclohexylamine",maccs118,hasKey
"N,N-Dimethylcyclohexylamine",maccs122,hasKey
"N,N-Dimethylcyclohexylamine",maccs128,hasKey
"N,N-Dimethylcyclohexylamine",maccs129,hasKey
"N,N-Dimethylcyclohexylamine",maccs133,hasKey
"N,N-Dimethylcyclohexylamine",maccs147,hasKey
"N,N-Dimethylcyclohexylamine",maccs148,hasKey
"N,N-Dimethylcyclohexylamine",maccs149,hasKey
"N,N-Dimethylcyclohexylamine",maccs156,hasKey
"N,N-Dimethylcyclohexylamine",maccs158,hasKey
"N,N-Dimethylcyclohexylamine",maccs160,hasKey
"N,N-Dimethylcyclohexylamine",maccs161,hasKey
"N,N-Dimethylcyclohexylamine",maccs163,hasKey
"N,N-Dimethylcyclohexylamine",maccs165,hasKey
3-Chloroacetophenone,maccs087,hasKey
3-Chloroacetophenone,maccs103,hasKey
3-Chloroacetophenone,maccs107,hasKey
3-Chloroacetophenone,maccs134,hasKey
3-Chloroacetophenone,maccs152,hasKey
3-Chloroacetophenone,maccs154,hasKey
3-Chloroacetophenone,maccs160,hasKey
3-Chloroacetophenone,maccs162,hasKey
3-Chloroacetophenone,maccs163,hasKey
3-Chloroacetophenone,maccs164,hasKey
3-Chloroacetophenone,maccs165,hasKey
3-Nitrotoluene,maccs024,hasKey
3-Nitrotoluene,maccs049,hasKey
3-Nitrotoluene,maccs056,hasKey
3-Nitrotoluene,maccs063,hasKey
3-Nitrotoluene,maccs070,hasKey
3-Nitrotoluene,maccs071,hasKey
3-Nitrotoluene,maccs094,hasKey
3-Nitrotoluene,maccs102,hasKey
3-Nitrotoluene,maccs119,hasKey
3-Nitrotoluene,maccs122,hasKey
3-Nitrotoluene,maccs124,hasKey
3-Nitrotoluene,maccs130,hasKey
3-Nitrotoluene,maccs133,hasKey
3-Nitrotoluene,maccs135,hasKey
3-Nitrotoluene,maccs148,hasKey
3-Nitrotoluene,maccs156,hasKey
3-Nitrotoluene,maccs158,hasKey
3-Nitrotoluene,maccs159,hasKey
3-Nitrotoluene,maccs160,hasKey
3-Nitrotoluene,maccs161,hasKey
3-Nitrotoluene,maccs162,hasKey
3-Nitrotoluene,maccs163,hasKey
3-Nitrotoluene,maccs164,hasKey
3-Nitrotoluene,maccs165,hasKey
"1,3-Diisopropylbenzene",maccs074,hasKey
"1,3-Diisopropylbenzene",maccs141,hasKey
"1,3-Diisopropylbenzene",maccs149,hasKey
"1,3-Diisopropylbenzene",maccs160,hasKey
"1,3-Diisopropylbenzene",maccs162,hasKey
"1,3-Diisopropylbenzene",maccs163,hasKey
"1,3-Diisopropylbenzene",maccs165,hasKey
p-Cymene,maccs074,hasKey
p-Cymene,maccs141,hasKey
p-Cymene,maccs149,hasKey
p-Cymene,maccs160,hasKey
p-Cymene,maccs162,hasKey
p-Cymene,maccs163,hasKey
p-Cymene,maccs165,hasKey
4-Isopropylaniline,maccs074,hasKey
4-Isopropylaniline,maccs084,hasKey
4-Isopropylaniline,maccs133,hasKey
4-Isopropylaniline,maccs135,hasKey
4-Isopropylaniline,maccs149,hasKey
4-Isopropylaniline,maccs151,hasKey
4-Isopropylaniline,maccs156,hasKey
4-Isopropylaniline,maccs158,hasKey
4-Isopropylaniline,maccs160,hasKey
4-Isopropylaniline,maccs161,hasKey
4-Isopropylaniline,maccs162,hasKey
4-Isopropylaniline,maccs163,hasKey
4-Isopropylaniline,maccs165,hasKey
"N,N-Dimethyl-p-Toluidine",maccs074,hasKey
"N,N-Dimethyl-p-Toluidine",maccs085,hasKey
"N,N-Dimethyl-p-Toluidine",maccs086,hasKey
"N,N-Dimethyl-p-Toluidine",maccs093,hasKey
"N,N-Dimethyl-p-Toluidine",maccs122,hasKey
"N,N-Dimethyl-p-Toluidine",maccs133,hasKey
"N,N-Dimethyl-p-Toluidine",maccs135,hasKey
"N,N-Dimethyl-p-Toluidine",maccs141,hasKey
"N,N-Dimethyl-p-Toluidine",maccs148,hasKey
"N,N-Dimethyl-p-Toluidine",maccs149,hasKey
"N,N-Dimethyl-p-Toluidine",maccs156,hasKey
"N,N-Dimethyl-p-Toluidine",maccs158,hasKey
"N,N-Dimethyl-p-Toluidine",maccs160,hasKey
"N,N-Dimethyl-p-Toluidine",maccs161,hasKey
"N,N-Dimethyl-p-Toluidine",maccs162,hasKey
"N,N-Dimethyl-p-Toluidine",maccs163,hasKey
"N,N-Dimethyl-p-Toluidine",maccs165,hasKey
4-Nitrophenol,maccs024,hasKey
4-Nitrophenol,maccs049,hasKey
4-Nitrophenol,maccs056,hasKey
4-Nitrophenol,maccs063,hasKey
4-Nitrophenol,maccs070,hasKey
4-Nitrophenol,maccs071,hasKey
4-Nitrophenol,maccs094,hasKey
4-Nitrophenol,maccs102,hasKey
4-Nitrophenol,maccs113,hasKey
4-Nitrophenol,maccs119,hasKey
4-Nitrophenol,maccs122,hasKey
4-Nitrophenol,maccs124,hasKey
4-Nitrophenol,maccs127,hasKey
4-Nitrophenol,maccs130,hasKey
4-Nitrophenol,maccs133,hasKey
4-Nitrophenol,maccs135,hasKey
4-Nitrophenol,maccs139,hasKey
4-Nitrophenol,maccs143,hasKey
4-Nitrophenol,maccs146,hasKey
4-Nitrophenol,maccs148,hasKey
4-Nitrophenol,maccs152,hasKey
4-Nitrophenol,maccs156,hasKey
4-Nitrophenol,maccs157,hasKey
4-Nitrophenol,maccs158,hasKey
4-Nitrophenol,maccs159,hasKey
4-Nitrophenol,maccs161,hasKey
4-Nitrophenol,maccs162,hasKey
4-Nitrophenol,maccs163,hasKey
4-Nitrophenol,maccs164,hasKey
4-Nitrophenol,maccs165,hasKey
1-Ethyl-4-Nitrobenzene,maccs024,hasKey
1-Ethyl-4-Nitrobenzene,maccs049,hasKey
1-Ethyl-4-Nitrobenzene,maccs056,hasKey
1-Ethyl-4-Nitrobenzene,maccs063,hasKey
1-Ethyl-4-Nitrobenzene,maccs070,hasKey
1-Ethyl-4-Nitrobenzene,maccs071,hasKey
1-Ethyl-4-Nitrobenzene,maccs094,hasKey
1-Ethyl-4-Nitrobenzene,maccs102,hasKey
1-Ethyl-4-Nitrobenzene,maccs114,hasKey
1-Ethyl-4-Nitrobenzene,maccs119,hasKey
1-Ethyl-4-Nitrobenzene,maccs122,hasKey
1-Ethyl-4-Nitrobenzene,maccs124,hasKey
1-Ethyl-4-Nitrobenzene,maccs130,hasKey
1-Ethyl-4-Nitrobenzene,maccs133,hasKey
1-Ethyl-4-Nitrobenzene,maccs135,hasKey
1-Ethyl-4-Nitrobenzene,maccs148,hasKey
1-Ethyl-4-Nitrobenzene,maccs155,hasKey
1-Ethyl-4-Nitrobenzene,maccs156,hasKey
1-Ethyl-4-Nitrobenzene,maccs158,hasKey
1-Ethyl-4-Nitrobenzene,maccs159,hasKey
1-Ethyl-4-Nitrobenzene,maccs160,hasKey
1-Ethyl-4-Nitrobenzene,maccs161,hasKey
1-Ethyl-4-Nitrobenzene,maccs162,hasKey
1-Ethyl-4-Nitrobenzene,maccs163,hasKey
1-Ethyl-4-Nitrobenzene,maccs164,hasKey
1-Ethyl-4-Nitrobenzene,maccs165,hasKey
"1,4-Diisopropylbenzene",maccs074,hasKey
